id,name,latitude,longitude,x_utm,y_utm,category,rating,review,price_level,address,url,services,open_hours,hotspot_score,cluster_id,competitor_density_500m,competitor_density_1km,nearest_neighbor_dist_m,same_category_density_500m,dist_to_cluster_centroid_m,review_log,source_category,source_file,source_table
33692,Uma bali,-8.4206624,115.2882478,311537.69611195487,9068784.436251834,Brunch restaurant,4.6,22,0,"Jl. Kedisan Kaja, Kedisan, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia",https://www.google.com/maps/place/Uma+bali/data=!4m7!3m6!1s0x2dd2190c4aa71777:0x95baba90598f836a!8m2!3d-8.4206624!4d115.2882478!16s%2Fg%2F11l77wvvdl!19sChIJdxenSgwZ0i0RaoOPWZC6upU?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 21:00""}]",2.824774815163721e-10,-1.0,0,0,1647.7081347525416,0,1000.0,3.1354942159291497,,,
33693,Sama Sama Yakiniku Japanese Restaurant Nusa Dua (Restoran Jepang Sama-Sama),-8.7866636,115.2038606,302433.79344883276,9028260.40911056,Yakiniku restaurant,4.5,3077,0,"Jl. Bypass Ngurah Rai No.128, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Sama+Sama+Yakiniku+Japanese+Restaurant+Nusa+Dua/data=!4m7!3m6!1s0x2dd2436eded30e8b:0xfb8c6604bd9f530f!8m2!3d-8.7866636!4d115.2038606!16s%2Fg%2F11gzqcd05!19sChIJiw7T3m5D0i0RD1OfvQRmjPs?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""None - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""None - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""None - 23:00""}, {""day"": ""Thursday"", ""hours"": ""None - 23:00""}, {""day"": ""Friday"", ""hours"": ""None - 23:00""}, {""day"": ""Saturday"", ""hours"": ""None - 23:00""}, {""day"": ""Sunday"", ""hours"": ""None - 23:00""}]",1.9735867046314615e-10,-1.0,0,0,1000.0,0,1000.0,8.032035314398824,,,
33694,Sumak Turkish Cuisine,-8.6841158,115.1605685,297615.00658816344,9039580.167230166,Turkish restaurant,4.4,236,0,"Kec, Jl. Kayu Aya No.12XX, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Sumak+Turkish+Cuisine/data=!4m7!3m6!1s0x2dd2476a87b7d865:0x7e57d7ff839b1fe5!8m2!3d-8.6841158!4d115.1605685!16s%2Fg%2F11vr4x186m!19sChIJZdi3h2pH0i0R5R-bg__XV34?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""None - 22:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 22:00""}]",3.781218273762655e-09,2.0,10,47,12425.417387450647,0,1951.6749393750626,5.4680601411351315,,,
33695,Sa'Mesa Seminyak,-8.6719462,115.1606004,297611.9950811148,9040926.264732268,Bar,4.8,398,0,"Petitenget St Jl. Petitenget No.1a, Seminyak, Kuta Utara, Badung Regency, Bali 80361, Indonesia",https://www.google.com/maps/place/Sa%27Mesa+Seminyak/data=!4m7!3m6!1s0x2dd247f4c4870bb5:0x4284cdb3d5840daf!8m2!3d-8.6719462!4d115.1606004!16s%2Fg%2F11t2cfmszh!19sChIJtQuHxPRH0i0Rrw2E1bPNhEI?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""None - 23:30""}, {""day"": ""Tuesday"", ""hours"": ""None - 23:30""}, {""day"": ""Wednesday"", ""hours"": ""None - 23:30""}, {""day"": ""Thursday"", ""hours"": ""None - 23:30""}, {""day"": ""Friday"", ""hours"": ""None - 23:30""}, {""day"": ""Saturday"", ""hours"": ""None - 23:30""}, {""day"": ""Sunday"", ""hours"": ""None - 23:30""}]",3.3779151534136217e-09,2.0,14,32,3708.861535371949,0,3271.6059168899205,5.988961416889864,,,
33696,Soloma  Ukrainian and Slavic food (Soloma Restaurant),-8.512308,115.2581752,308271.1399651329,9058633.506302247,Restaurant,4.8,154,0,"Jl. Bisma No.63x, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80671, Indonesia",https://www.google.com/maps/place/Soloma:+Ukrainian+and+Slavic+food/data=!4m7!3m6!1s0x2dd23d6dbb01bf77:0x686180772d4422a2!8m2!3d-8.512308!4d115.2581752!16s%2Fg%2F11ss4ss17x!19sChIJd78Bu2090i0RoiJELXeAYWg?authuser=0&hl=en&rclk=1,,[],6.319996854344277e-09,12.0,21,83,84.41638707868103,11,376.0536074534171,5.043425116919247,,,
33697,Bejana  Indonesian Restaurant at The Ritz-Carlton  Bali,-8.8307689,115.214567,303635.09732180194,9023387.653764484,Indonesian restaurant,4.7,168,0,"The Ritz-Carlton, Sawangan, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/Bejana,+Indonesian+Restaurant+at+The+Ritz-Carlton,+Bali/data=!4m7!3m6!1s0x2dd25cc04418668f:0x7cfc0bfc0b2d52e1!8m2!3d-8.8307689!4d115.214567!16s%2Fg%2F11b86x_s52!19sChIJj2YYRMBc0i0R4VItC_wL_Hw?authuser=0&hl=en&rclk=1",,"[{""day"": ""Monday"", ""hours"": ""None - 22:30""}, {""day"": ""Tuesday"", ""hours"": ""None - 22:30""}, {""day"": ""Wednesday"", ""hours"": ""None - 22:30""}, {""day"": ""Thursday"", ""hours"": ""None - 22:30""}, {""day"": ""Friday"", ""hours"": ""None - 22:30""}, {""day"": ""Saturday"", ""hours"": ""None - 22:30""}, {""day"": ""Sunday"", ""hours"": ""None - 22:30""}]",1.2116972496210853e-09,-1.0,6,10,1742.9124026160557,0,1000.0,5.1298987149230735,,,
33698,Kilo Kitchen Bali - Seminyak,-8.6859496,115.1646784,298068.3320579368,9039379.521799795,Fusion restaurant,4.6,2473,0,"Jl. Drupadi No.22, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Kilo+Kitchen+Bali+-+Seminyak/data=!4m7!3m6!1s0x2dd247187a51e06f:0x43b5cbd56628c251!8m2!3d-8.6859496!4d115.1646784!16s%2Fg%2F11b6z1y5h5!19sChIJb-BRehhH0i0RUcIoZtXLtUM?authuser=0&hl=en&rclk=1,,[],3.717999674223459e-09,2.0,14,41,8271.727060735568,0,1686.687439821197,7.813591552952433,,,
33699,St Tropez Bali,-8.6661613,115.139073,295239.41886881634,9041554.59976811,Restaurant,4.9,685,0,"Jl. Pantai Berawa No.99, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 90361, Indonesia","https://www.google.com/maps/place/St+Tropez+Bali/@-8.6661613,115.139073,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2478bc7e939d3:0x5b856c308633dbd8!8m2!3d-8.6661613!4d115.139073!16s%2Fg%2F11hz_ks23j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""10:00 - 00:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 00:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 00:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 00:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 00:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 00:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 00:00""}]",1.1195385917521406e-09,-1.0,1,14,14.44629234927681,1,1000.0,6.530877627725885,,,
33700,HATIKU Jimbaran,-8.7803875,115.1648944,298142.9209383522,9028933.849797942,Seafood restaurant,4.6,1983,0,"Jl. Bukit Permai, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/HATIKU+Jimbaran/@-8.7803875,115.1648944,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2456ffd997783:0x6f63e415166ded45!8m2!3d-8.7803875!4d115.1648944!16s%2Fg%2F11j9kj45ht?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""11:00 - 22:00""}]",1.5240806002941838e-09,-1.0,8,12,63.78897871306862,2,1000.0,7.592870287844818,,,
33701,Jivva Beach Club,-8.5738132,115.3841478,322169.5760890172,9051891.39867273,Restaurant,4.5,299,0,"Jalan By Pass Jl. Prof. Dr. Ida Bagus Mantra, Pantai Lepang, Kec. Klungkung, Kabupaten Klungkung, Bali 80752, Indonesia","https://www.google.com/maps/place/Jivva+Beach+Club/@-8.5738132,115.3841478,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd213f4724132d5:0x8127f5bdd8e7b69b!8m2!3d-8.5738132!4d115.3841478!16s%2Fg%2F11c1qb64rw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 23:00""}]",7.183471080553229e-10,-1.0,0,7,534.2234576979787,0,1000.0,5.703782474656201,,,
33702,Reef Beach Club,-8.830053,115.2188139,304101.9450219327,9023469.070861572,Restaurant,4.5,370,0,"Jl. Raya Nusa Dua Selatan, Sawangan, Nusa Dua, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Reef+Beach+Club/data=!4m7!3m6!1s0x2dd25d8e59e31505:0x39c60ae450bc0399!8m2!3d-8.830053!4d115.2188139!16s%2Fg%2F11fq4cpk21!19sChIJBRXjWY5d0i0RmQO8UOQKxjk?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 21:00""}]",9.809845001660317e-10,-1.0,5,9,355.29120346619897,1,1000.0,5.916202062607435,,,
33703,Azul Beach Club Bali,-8.7072715,115.1664586,298275.67881762085,9037022.0577062,Asian fusion restaurant,4.5,2307,0,"Jl. Padma No.2, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Azul+Beach+Club+Bali/data=!4m7!3m6!1s0x2dd246c268972c95:0xa519475aaf80c78b!8m2!3d-8.7072715!4d115.1664586!16s%2Fg%2F11c489f6vq!19sChIJlSyXaMJG0i0Ri8eAr1pHGaU?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 23:00""}]",5.813689641738697e-09,2.0,26,50,3564.1954096498353,0,690.5068419417634,7.744136627627991,,,
33704,White Sands Beach House,-8.7812252,115.1637649,298019.09137713717,9028840.583408823,Seafood restaurant,4.4,429,0,"Jl. Bukit Permai No.5A, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/White+Sands+Beach+House/@-8.7812252,115.1637649,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd244f341fdf711:0xe27ffaad6136b9df!8m2!3d-8.7812252!4d115.1637649!16s%2Fg%2F11bwf7s807?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 22:00""}]",1.4454588836018664e-09,-1.0,7,12,94.35066903449614,2,1000.0,6.063785208687608,,,
33705,Wawa-Wewe Beach,-8.3353111,115.6518573,351546.4756967394,9078379.46227568,Indonesian restaurant,3.8,188,0,"Br. Pande Mas Kuta Jalan Pantai Kuta Kuta, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Wawa-Wewe+Beach/data=!4m7!3m6!1s0x2dd2007d27bd7959:0x570cd0c16a2ecb5d!8m2!3d-8.3353111!4d115.6518573!16s%2Fg%2F1q65d7fhb!19sChIJWXm9J30A0i0RXcsuasHQDFc?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""08:00 - 01:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 23:00""}]",1.253691704751227e-09,-1.0,5,8,2253.6867290829196,0,1000.0,5.241747015059643,,,
33706,Riva Bar & Restaurant (Kuta Beach Heritage Hotel),-8.720601,115.169722,298641.9700187986,9035549.424324185,Restaurant,4.3,83,0,"Br. Pande Mas Kuta Jalan Pantai Kuta Kuta, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Riva+Bar+%26+Restaurant+%28Kuta+Beach+Heritage+Hotel%29/data=!4m7!3m6!1s0x2dd246bc6a1e690d:0xc2cc36796cbe30c!8m2!3d-8.720601!4d115.169722!16s%2Fg%2F11clv634r6!19sChIJDWkearxG0i0RDOPLlmfDLAw?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""08:00 - 01:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 23:00""}]",7.207687389090523e-09,2.0,38,73,229.6000553549158,8,2207.9955339683875,4.430816798843313,,,
33707,Bali Sea Beach House,-8.7601224,115.1695138,298640.28700779146,9031177.856035046,Seafood restaurant,4.4,1190,0,"Jl. Pantai Kedonganan, Kedonganan, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Bali+Sea+Beach+House/data=!4m7!3m6!1s0x2dd2446967954863:0xa515ac2265d7e9b2!8m2!3d-8.7601224!4d115.1695138!16s%2Fg%2F1hm41qcds!19sChIJY0iVZ2lE0i0RsunXZSKsFaU?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""11:00 - 23:00""}]",5.387797357338116e-09,18.0,28,47,56.8677885482955,16,193.9804483628765,7.0825485693553,,,
33708,Jimbaran Beach Cafe,-8.7701273,115.1689529,298583.9570015694,9030070.913166132,Seafood restaurant,4.4,2059,0,"65H9+WHW, Jl. Pemelisan Agung, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Jimbaran+Beach+Cafe/data=!4m7!3m6!1s0x2dd24461347858f3:0x5fedffbad1003193!8m2!3d-8.7701273!4d115.1689529!16s%2Fg%2F1hc2hcv0w!19sChIJ81h4NGFE0i0RkzEA0br_7V8?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 23:00""}]",1.942122765136213e-09,18.0,5,24,249.28142766741612,1,1012.704116209187,7.630461261783627,,,
33709,Bali Bhuana Beach Restaurants,-8.3485825,115.6817515,354843.80367075745,9076922.997097742,Balinese restaurant,4.0,5,0,"Jl. Raya Lipah, Bunutan, amed, Kabupaten Karangasem, Bali 80852, Indonesia",https://www.google.com/maps/place/Bali+Bhuana+Beach+Restaurants/data=!4m7!3m6!1s0x2dcdffc30ce22b13:0x82bc51e4da6a833a!8m2!3d-8.3485825!4d115.6817515!16s%2Fg%2F11gh4mcy9x!19sChIJEyviDMP_zS0ROoNq2uRRvII?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 22:00""}]",1.7341141794688892e-09,19.0,9,13,182.31393739324017,1,94.80864413518442,1.791759469228055,,,
33710,BaliCzky,-8.6885282,115.170456,298705.5978373776,9039097.37635556,Hungarian restaurant,5.0,38,0,"Jl. Kunti I, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/BaliCzky/data=!4m7!3m6!1s0x2dd247f1d84ac4db:0xf8e5cc6b1200307e!8m2!3d-8.6885282!4d115.170456!16s%2Fg%2F11vjvzy0tk!19sChIJ28RK2PFH0i0RfjAAEmvM5fg?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 21:00""}]",3.05420721387861e-09,2.0,11,34,1000.0,0,1523.318419497852,3.6635616461296463,,,
33711,Balé coffee & eatery,-8.5067445,115.2583402,308286.53876873234,9059248.930874495,Russian restaurant,4.3,18,0,"Jl. Bisma No.11, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Bal%C3%A9+coffee+%26+eatery/data=!4m7!3m6!1s0x2dd23dbc6252e991:0x3304ec23efcab5d2!8m2!3d-8.5067445!4d115.2583402!16s%2Fg%2F11y1f_8c0l!19sChIJkelSYrw90i0R0rXK7yPsBDM?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 22:00""}]",6.594458981327724e-09,12.0,20,77,1000.0,0,563.8154621206969,2.9444389791664403,,,
33712,Rush Bamboo Bali,-8.6880538,115.1579506,297328.99025646853,9039143.18578679,Restaurant,4.9,46,0,"Rush Bamboo Bali, Jl. Sari Dewi No.18, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/Rush+Bamboo+Bali/@-8.6880538,115.1579506,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd246dc35f9e26d:0x2909f8b2a93d2e92!8m2!3d-8.6880538!4d115.1579506!16s%2Fg%2F1tfx_mgj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}]",3.0880083438529635e-09,2.0,7,36,366.5791329947269,3,1648.8018035162042,3.8501476017100584,,,
33713,Abi Bali Restaurant,-8.7922763,115.1537429,296922.3521282751,9027612.797584571,Balinese restaurant,4.0,14,0,"Jl. Karang Mas No.89, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/Abi+Bali+Restaurant/@-8.7922763,115.1537429,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd244e8a20a4843:0x8ea40aa3ed97f870!8m2!3d-8.7922763!4d115.1537429!16s%2Fg%2F1pv61b8s8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 23:00""}]",2.901217020581645e-10,-1.0,0,2,1177.6165635550235,0,1000.0,2.70805020110221,,,
33714,Basil Kitchen,-8.6789675,115.1603249,297585.43460636,9040149.49128772,Restaurant,4.5,949,0,"Jl. Pangkung Sari No.45, Seminyak, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Basil+Kitchen/data=!4m7!3m6!1s0x2dd24716a12c9323:0x2033bc22363d3d6f!8m2!3d-8.6789675!4d115.1603249!16s%2Fg%2F11c2nnsytc!19sChIJI5MsoRZH0i0Rbz09NiK8MyA?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:30""}]",3.795121576137047e-09,2.0,4,54,568.7572562492852,0,2512.3428914003784,6.856461984594587,,,
33715,HUBBLE,-8.6644076,115.1477084,296188.9586655188,9041753.220335033,Restaurant,4.9,992,0,"Jl. Subak Sari, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/HUBBLE/data=!4m7!3m6!1s0x2dd2475bac14c5d7:0x7d1d92062e54f78a!8m2!3d-8.6644076!4d115.1477084!16s%2Fg%2F11kbb47qhk!19sChIJ18UUrFtH0i0RivdULgaSHX0?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 23:00""}]",1.5605945346754562e-09,-1.0,2,22,422.69930521085683,1,1000.0,6.900730664045173,,,
33716,Kembali Bumbak,-8.6517612,115.1563087,297128.8017960391,9043156.642787708,Restaurant,4.6,692,0,"Jl. Bumbak Dauh No.41-45, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/Kembali+Bumbak/@-8.6517612,115.1563087,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23924a6bffe25:0xf668b0618b677be3!8m2!3d-8.6517612!4d115.1563087!16s%2Fg%2F11hbljr50n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}]",1.0050294906960127e-09,-1.0,2,12,300.6589566218633,1,1000.0,6.541029999189903,,,
